Index	Chromosome	Position
7116	C7	57
7117	A6	59
7118	C7	57
7119	C7	74
7120	C7	57
7121	C7	51
7122	A6	60
7123	C7	57
7124	C7	55
7125	C7	55
7126	C7	57
7127	C7	58
7128	C7	79
7129	A3	72
7130	C7	62
7131	A3	74
7132	C7	61
7133	C7	67
7134	C7	67
7135	C7	64
7136	C7	68
7137	C7	63
7138	C7	63
7139	C7	72
7140	C7	61
7141	C5	30
7142	C5	24
7143	C5	24
7144	C5	22
7145	C5	23
7146	C5	21
7147	C5	23
7148	C5	26
7149	C5	25
7150	C5	23
7151	A6	22
7152	C2	76
7153	C2	73
7154	C2	72
7155	C2	77
7156	C2	36
7157	C2	31
7158	C2	36
7159	C2	64
7160	C2	66
7161	C2	85
7162	C2	64
7163	C2	66
7164	C2	71
7165	C2	64
7166	C2	64
7167	C2	65
7168	C2	65
7169	C2	65
7170	C2	65
7171	C2	65
7172	C2	60
7173	C2	67
7174	C2	64
7175	C1	95
7176	C1	93
7177	C1	95
7178	C1	86
7179	C1	90
7180	C1	92
7181	C1	83
7182	C2	31
7183	C2	40
7184	C2	79
7185	C2	75
7186	C2	40
7187	C2	40
7188	C7	55
7189	C7	55
7190	C2	44
7191	C7	55
7192	C2	40
7193	C2	40
7194	C2	40
7195	C2	40
7196	C2	50
7197	C2	44
7198	C2	40
7199	C2	40
7200	C2	40
7201	C2	40
7202	C2	40
7203	C2	44
7204	C2	37
7205	C2	25
7206	C2	48
7207	C2	37
7208	C2	48
7209	C2	41
7210	C2	37
7211	C2	37
7212	C2	48
7213	C2	37
7214	C2	37
7215	C2	48
7216	C2	40
7217	C2	37
7218	C2	42
7219	C2	44
7220	C2	41
7221	A2	13
7222	C7	55
7223	C2	35
7224	C2	36
7225	C2	35
7226	C2	40
7227	C2	35
7228	C2	37
7229	C2	42
7230	C2	37
7231	C2	72
7232	C2	73
7233	C2	57
7234	C2	58
7235	C2	63
7236	C2	58
7237	C2	50
7238	C2	58
7239	C2	63
7240	C2	61
7241	C2	52
7242	C2	71
7243	C2	80
7244	C2	63
7245	C2	69
7246	C2	63
7247	C2	70
7248	C2	70
7249	C2	70
7250	C2	74
7251	C2	70
7252	C2	70
7253	C2	70
7254	C2	73
7255	C2	60
7256	C2	50
7257	A2	62
7258	C2	63
7259	C2	60
7260	C2	50
7261	C2	60
7262	C2	71
7263	A2	72
7264	C2	62
7265	C2	61
7266	C4	62
7267	C2	71
7268	C2	67
7269	C2	62
7270	C2	70
7271	C2	67
7272	C2	67
7273	C2	70
7274	C4	28
7275	C4	31
7276	C4	27
7277	C4	18
7278	C4	18
7279	C2	75
7280	C2	75
7281	C2	76
7282	C2	75
7283	C2	70
7284	C2	72
7285	C2	72
7286	C2	72
7287	C2	75
7288	C2	75
7289	C2	73
7290	C2	75
7291	C2	58
7292	C2	64
7293	C2	74
7294	C2	10
7295	C2	6
7296	C2	11
7297	C7	47
7298	C2	11
7299	C2	13
7300	C2	16
7301	C2	12
7302	C2	12
7303	C2	17
7304	C2	21
7305	C2	14
7306	C2	7
7307	C2	11
7308	C2	21
7309	C2	15
7310	C2	7
7311	C2	10
7312	C2	15
7313	A2	7
7314	C2	5
7315	C2	6
7316	C2	8
7317	C2	19
7318	C2	6
7319	C2	7
7320	C2	7
7321	C2	6
7322	C2	7
7323	C2	21
7324	C8	12
7325	C2	20
7326	C2	17
7327	C2	28
7328	C2	18
7329	A2	13
7330	C2	19
7331	C2	7
7332	C2	16
7333	C2	16
7334	C2	13
7335	C2	9
7336	C2	13
7337	C2	15
7338	C2	6
7339	C2	10
7340	C2	10
7341	C2	15
7342	C2	14
7343	C2	13
7344	C2	8
7345	C2	2
7346	C2	15
7347	C9	49
7348	C9	49
7349	C9	57
7350	C9	57
7351	C9	53
7352	C9	53
7353	C6	37
7354	C6	37
7355	C6	48
7356	C6	40
7357	A7	56
7358	C6	46
7359	A7	71
7360	C6	42
7361	C6	48
7362	A7	65
7363	C6	44
7364	C6	48
7365	C1	40
7366	C1	52
7367	C1	46
7368	C1	47
7369	C1	48
7370	A1	54
7371	C1	68
7372	A1	57
7373	C1	55
7374	C1	68
7375	C1	66
7376	C1	57
7377	C1	65
7378	A1	66
7379	C1	69
7380	C1	65
7381	C1	71
7382	C1	64
7383	C7	34
7384	C7	35
7385	C7	35
7386	C7	29
7387	C7	29
7388	C7	29
7389	C7	22
7390	C7	29
7391	C7	27
7392	C7	29
7393	C7	21
7394	C7	29
7395	C7	15
7396	C7	32
7397	C7	43
7398	C7	25
7399	C7	31
7400	C7	28
7401	C7	33
7402	A6	84
7403	C7	36
7404	C7	36
7405	C7	30
7406	C7	18
7407	A7	8
7408	A7	8
7409	A7	57
7410	A7	50
7411	A7	54
7412	C6	51
7413	C6	43
7414	C6	43
7415	C6	43
7416	C6	51
7417	C6	43
7418	C6	43
7419	C6	49
7420	C6	51
7421	C6	50
7422	C6	49
7423	C6	43
7424	C6	51
7425	C6	43
7426	C6	64
7427	C6	62
7428	C6	62
7429	C6	61
7430	C6	63
7431	C6	62
7432	C6	62
7433	C6	62
7434	C6	62
7435	C6	63
7436	C6	74
7437	C6	71
7438	C6	72
7439	C6	71
7440	C6	71
7441	C6	54
7442	A7	51
7443	C6	43
7444	C6	56
7445	C6	56
7446	C6	43
7447	C6	61
7448	C6	61
7449	C6	61
7450	C6	62
7451	C6	62
7452	C6	57
7453	C6	60
7454	C7	2
7455	C7	6
7456	C2	62
7457	C4	54
7458	C4	54
7459	C4	54
7460	C4	54
7461	C4	48
7462	C4	51
7463	C4	56
7464	C4	41
7465	C3	36
7466	C3	36
7467	C3	36
7468	C3	35
7469	C3	34
7470	C3	41
7471	C3	35
7472	C3	26
7473	C3	26
7474	C3	30
7475	C3	30
7476	A9	3
7477	A9	7
7478	C1	57
7479	C3	88
7480	C3	87
7481	C3	80
7482	C3	86
7483	C3	86
7484	C3	86
7485	C3	86
7486	C3	86
7487	A8	31
7488	C1	84
7489	C1	86
7490	A1	72
7491	C1	86
7492	C3	85
7493	C3	84
7494	C3	84
7495	C3	84
7496	C3	90
7497	C3	84
7498	C3	85
7499	C3	84
7500	C3	85
7501	C3	83
7502	C3	86
7503	C3	86
7504	C3	87
7505	C3	86
7506	C3	88
7507	C3	86
7508	C3	85
7509	C3	83
7510	C3	84
7511	C3	84
7512	C3	86
7513	C3	83
7514	C3	84
7515	C4	66
7516	C4	66
7517	C4	64
7518	C4	62
7519	A4	43
7520	C4	62
7521	C4	64
7522	C4	64
7523	C4	64
7524	C4	60
7525	C4	64
7526	C4	59
7527	C4	64
7528	C4	64
7529	C4	64
7530	C4	64
7531	C4	64
7532	C4	64
7533	C8	59
7534	C4	60
7535	C4	60
7536	C4	57
7537	C4	57
7538	C4	62
7539	C4	62
7540	C4	55
7541	C4	62
7542	C4	62
7543	C4	63
7544	C4	60
7545	C4	64
7546	C1	55
7547	C1	68
7548	A7	65
7549	A7	59
7550	C6	59
7551	A7	61
7552	A7	62
7553	C6	67
7554	C6	64
7555	C6	64
7556	C6	67
7557	C6	64
7558	C6	61
7559	C6	70
7560	C6	70
7561	C6	66
7562	C6	68
7563	C6	62
7564	C6	59
7565	C6	65
7566	C6	62
7567	C6	29
7568	C6	44
7569	C6	55
7570	C6	57
7571	A7	64
7572	C6	70
7573	C6	69
7574	C6	69
7575	C6	67
7576	C6	67
7577	C6	69
7578	C6	67
7579	C6	67
7580	C6	69
7581	C6	67
7582	A7	30
7583	C6	67
7584	C6	67
7585	C6	76
7586	A7	39
7587	C6	63
7588	C6	51
7589	C6	73
7590	C6	71
7591	C6	69
7592	C6	66
7593	C6	54
7594	C6	62
7595	C6	62
7596	C6	70
7597	C6	70
7598	C6	70
7599	C6	77
7600	C6	68
7601	C6	76
7602	C6	64
7603	C6	64
7604	C6	61
7605	C6	69
7606	C6	64
7607	C6	68
7608	C6	63
7609	C6	65
7610	C6	67
7611	C6	64
7612	C6	73
7613	C6	73
7614	C6	73
7615	C6	72
7616	C6	73
7617	C6	65
7618	C6	67
7619	C6	67
7620	C6	67
7621	C6	67
7622	C6	66
7623	C6	65
7624	C6	66
7625	C6	67
7626	C6	66
7627	C6	81
7628	C6	82
7629	C6	81
7630	C4	4
7631	C4	3
7632	C4	4
7633	C1	4
7634	C1	3
7635	C1	2
7636	C1	0
7637	C1	2
7638	C1	2
7639	C1	4
7640	C1	4
7641	C1	6
7642	C1	5
7643	C1	4
7644	C1	4
7645	C1	4
7646	C1	5
7647	A1	7
7648	C1	4
7649	C1	4
7650	C1	4
7651	C1	4
7652	C1	5
7653	C1	5
7654	C1	5
7655	C1	5
7656	C1	5
7657	C1	6
7658	C1	7
7659	C1	19
7660	C1	6
7661	C1	10
7662	C1	11
7663	C1	8
7664	C1	8
7665	C1	8
7666	C1	8
7667	C1	10
7668	A1	9
7669	C1	8
7670	C1	8
7671	C1	8
7672	C1	7
7673	C1	8
7674	C1	14
7675	C1	12
7676	C1	13
7677	A1	12
7678	C1	8
7679	A1	13
7680	C4	3
7681	C1	3
7682	A1	3
7683	C1	5
7684	C1	2
7685	C1	7
7686	C1	3
7687	C1	2
7688	C1	5
7689	C1	3
7690	C1	3
7691	C1	3
7692	C1	3
7693	C1	3
7694	C1	6
7695	C1	3
7696	C1	3
7697	C1	3
7698	C1	2
7699	C1	3
7700	C4	3
7701	C1	3
7702	C1	2
7703	C1	4
7704	C5	31
7705	C5	35
7706	C5	31
7707	C5	54
7708	C5	22
7709	C5	21
7710	A2	44
7711	A2	40
7712	C1	14
7713	C1	20
7714	C1	21
7715	C1	21
7716	C1	21
7717	C1	16
7718	C1	16
7719	C1	17
7720	C1	18
7721	C1	16
7722	C1	18
7723	C1	16
7724	C1	18
7725	C1	24
7726	C1	11
7727	C1	15
7728	C1	11
7729	C1	11
7730	C1	11
7731	C1	13
7732	C1	13
7733	C1	11
7734	C1	11
7735	C1	12
7736	C1	10
7737	C1	15
7738	C1	17
7739	C1	13
7740	C1	12
7741	C1	13
7742	C1	12
7743	C1	12
7744	C1	19
7745	C1	12
7746	C1	11
7747	C1	11
7748	C1	9
7749	C1	15
7750	C1	12
7751	C1	12
7752	C1	13
7753	C1	13
7754	C1	14
7755	C1	14
7756	A1	18
7757	C1	9
7758	C1	14
7759	C1	17
7760	C1	14
7761	C1	13
7762	C1	17
7763	C1	15
7764	C1	12
7765	C1	13
7766	C1	20
7767	C1	15
7768	C1	17
7769	C1	10
7770	C1	11
7771	C2	43
7772	C2	43
7773	C2	38
7774	C1	78
7775	C1	81
7776	C1	76
7777	C1	76
7778	C1	76
7779	C1	77
7780	C1	76
7781	C1	78
7782	C7	20
7783	C9	27
7784	C7	0
7785	C4	64
7786	C4	64
7787	C4	64
7788	C4	64
7789	C4	64
7790	C4	64
7791	C4	64
7792	C4	64
7793	C4	63
7794	C4	72
7795	C4	67
7796	C4	62
7797	C4	64
7798	C4	63
7799	C4	64
7800	C4	63
7801	C4	70
7802	C4	70
7803	C4	69
7804	C5	100
7805	C5	100
7806	C5	99
7807	A5	99
7808	C5	79
7809	C5	99
7810	C3	13
7811	C3	17
7812	C3	19
7813	C3	19
7814	C3	19
7815	C3	24
7816	C3	9
7817	A3	15
7818	C3	16
7819	C3	10
7820	C3	10
7821	C3	10
7822	C3	6
7823	C3	28
7824	C3	6
7825	C3	6
7826	C3	6
7827	C3	6
7828	C3	21
7829	C3	6
7830	A3	19
7831	C3	8
7832	C3	50
7833	C3	23
7834	C3	17
7835	C3	10
7836	C3	22
7837	C3	24
7838	C3	24
7839	C3	24
7840	C3	13
7841	C3	11
7842	C3	16
7843	C3	7
7844	C3	7
7845	C3	19
7846	C3	32
7847	C3	19
7848	C3	12
7849	C3	12
7850	C1	65
7851	C1	60
7852	C1	66
7853	C1	75
7854	C1	72
7855	C1	76
7856	C9	62
7857	C9	69
7858	C9	56
7859	C9	56
7860	C9	49
7861	C9	58
7862	C9	69
7863	C6	62
7864	C6	60
7865	C6	60
7866	C6	64
7867	C6	62
7868	C6	64
7869	C6	62
7870	C6	49
7871	C6	58
7872	C6	60
7873	C6	60
7874	C6	49
7875	A7	74
7876	C6	71
7877	C6	71
7878	C6	78
7879	C6	85
7880	C6	78
7881	C6	47
7882	A10	41
7883	A10	36
7884	C8	5
7885	C8	5
7886	C8	5
7887	C8	5
7888	C8	4
7889	C8	6
7890	C8	5
7891	C4	30
7892	C4	30
7893	C4	28
7894	C4	23
7895	C4	25
7896	C4	25
7897	A5	18
7898	C4	12
7899	C4	12
7900	C4	25
7901	C4	25
7902	C4	14
7903	C4	13
7904	C4	23
7905	C4	31
7906	C4	23
7907	A5	26
7908	C4	19
7909	C4	24
7910	C4	26
7911	C4	22
7912	C4	23
7913	C4	23
7914	C4	23
7915	C4	25
7916	C4	25
7917	C4	22
7918	C4	22
7919	C4	26
7920	C4	17
7921	C4	24
7922	C4	20
7923	C4	20
7924	C4	20
7925	C4	30
7926	C4	24
7927	C4	22
7928	C4	24
7929	C4	23
7930	C4	23
7931	C4	28
7932	C4	17
7933	C4	17
7934	C4	47
7935	C4	41
7936	C4	41
7937	C4	41
7938	C4	41
7939	C4	41
7940	C4	41
7941	C4	41
7942	C4	41
7943	C4	41
7944	C4	41
7945	C4	41
7946	C2	71
7947	C2	65
7948	C2	65
7949	C2	68
7950	C2	63
7951	C2	65
7952	C2	63
7953	C2	86
7954	C2	87
7955	C9	50
7956	C1	93
7957	C1	90
7958	C1	91
7959	C1	95
7960	C1	85
7961	C4	44
7962	C3	37
7963	C3	40
7964	C3	30
7965	C3	30
7966	C3	30
7967	C3	33
7968	C3	28
7969	C3	28
7970	C3	33
7971	C3	28
7972	C3	29
7973	C3	29
7974	C3	32
7975	C3	36
7976	C3	26
7977	C3	26
7978	C3	30
7979	C3	27
7980	C3	24
7981	C3	32
7982	C3	35
7983	C3	29
7984	C3	29
7985	C3	27
7986	C3	29
7987	C3	38
7988	C3	38
7989	C3	36
7990	C3	20
7991	C3	34
7992	C3	20
7993	C3	39
7994	C3	20
7995	A3	27
7996	C3	33
7997	C3	35
7998	C3	33
7999	C3	35
8000	C3	18
8001	C3	36
8002	C3	36
8003	C3	35
8004	C3	36
8005	C3	35
8006	C3	31
8007	C3	22
8008	C3	24
8009	C3	31
8010	C3	38
8011	C3	31
8012	C3	34
8013	C3	31
8014	C3	36
8015	C3	36
8016	C3	28
8017	C3	35
8018	C3	28
8019	C3	34
8020	C3	27
8021	C3	34
8022	C3	32
8023	C3	32
8024	C3	29
8025	C3	32
8026	C3	32
8027	C3	32
8028	C3	30
8029	C3	34
8030	C3	32
8031	C3	38
8032	C3	23
8033	C3	26
8034	C3	31
8035	C3	31
8036	A3	38
8037	C3	23
8038	C3	38
8039	C3	35
8040	C3	34
8041	A3	44
8042	C3	33
8043	C3	41
8044	C3	33
8045	C3	44
8046	C3	34
8047	C3	22
8048	C3	36
8049	C8	94
8050	A9	100
8051	C8	92
8052	C8	92
8053	C8	89
8054	C8	81
8055	C8	90
8056	C8	94
8057	C8	94
8058	C8	81
8059	C8	91
8060	A8	10
8061	C8	2
8062	C8	2
8063	C8	2
8064	C8	2
8065	C8	2
8066	C4	0
8067	C4	5
8068	C4	4
8069	A10	41
8070	C5	23
8071	C5	23
8072	C5	33
8073	C1	67
8074	C1	67
8075	C1	67
8076	C1	77
8077	C1	69
8078	C1	67
8079	C1	68
8080	C1	66
8081	C1	71
8082	C1	70
8083	C1	67
8084	C1	64
8085	C1	64
8086	C1	63
8087	C1	67
8088	C5	49
8089	C5	49
8090	C5	49
8091	C6	70
8092	C6	55
8093	C6	47
8094	C6	59
8095	C6	56
8096	C6	54
8097	C6	54
8098	C6	54
8099	C6	54
8100	C6	52
8101	C6	44
8102	C6	64
8103	C6	55
8104	C6	53
8105	C6	46
8106	C6	64
8107	C6	64
8108	C6	54
8109	C6	51
8110	C6	60
8111	C6	56
8112	C6	82
8113	C6	61
8114	C6	57
8115	C6	53
8116	C6	54
8117	C6	46
8118	C6	53
8119	C6	70
8120	C6	63
8121	C6	63
8122	C7	66
8123	C7	61
8124	C7	68
8125	C7	82
8126	C7	70
8127	C7	70
8128	C7	82
8129	A3	79
8130	C7	67
8131	C7	67
8132	C7	73
8133	C7	66
8134	C7	67
8135	C7	69
8136	C7	63
8137	C7	68
8138	C7	69
8139	C7	85
8140	C7	77
8141	C7	85
8142	C7	66
8143	C7	85
8144	C7	77
8145	C7	86
8146	A3	71
8147	C7	57
8148	C7	77
8149	C7	69
8150	C7	77
8151	C7	77
8152	C7	70
8153	C7	70
8154	C7	78
8155	C7	78
8156	C7	79
8157	C7	61
8158	C7	65
8159	C7	79
8160	C7	70
8161	C7	62
8162	C7	79
8163	C7	74
8164	C7	66
8165	C7	87
8166	C7	69
8167	C7	72
8168	C7	73
8169	C7	77
8170	C7	54
8171	C7	54
8172	C7	68
8173	C7	53
8174	C7	71
8175	C7	54
8176	C7	54
8177	C7	71
8178	C7	68
8179	C7	72
8180	C7	72
8181	A3	81
8182	C7	71
8183	C7	72
8184	C7	65
8185	C7	33
8186	C7	80
8187	C7	57
8188	C7	80
8189	C7	80
8190	C7	72
8191	C7	76
8192	C7	89
8193	C7	82
8194	C7	60
8195	C7	50
8196	C7	83
8197	C7	70
8198	C7	74
8199	C7	67
8200	C7	89
8201	C7	66
8202	C7	72
8203	C7	69
8204	C7	69
8205	C7	74
8206	C7	69
8207	C7	73
8208	C7	74
8209	C7	75
8210	C7	75
8211	C7	60
8212	C7	67
8213	C7	71
8214	C7	72
8215	C7	71
8216	C7	74
8217	C7	75
8218	C7	78
8219	C7	75
8220	C7	71
8221	C7	73
8222	C7	69
8223	C7	77
8224	C7	76
8225	C7	69
8226	C7	90
8227	A3	85
8228	C7	72
8229	C7	90
8230	C7	85
8231	C7	64
8232	C7	71
8233	C7	75
8234	C7	58
8235	A3	89
8236	C7	79
8237	C7	79
8238	C7	79
8239	C7	80
8240	C7	73
8241	C7	79
8242	C7	67
8243	C7	69
8244	C7	56
8245	C7	81
8246	C7	76
8247	C7	64
8248	C7	76
8249	C7	86
8250	C7	76
8251	C7	73
8252	C7	77
8253	C7	91
8254	C7	74
8255	C7	81
8256	C7	70
8257	C7	74
8258	C7	73
8259	C7	80
8260	C7	76
8261	C7	78
8262	C7	78
8263	C7	71
8264	C7	78
8265	C7	82
8266	C7	79
8267	C7	67
8268	C7	68
8269	C7	71
8270	C7	71
8271	C7	80
8272	C7	79
8273	C7	60
8274	C7	80
8275	C7	83
8276	C7	80
8277	C7	83
8278	C7	61
8279	C7	84
8280	C7	87
8281	C7	84
8282	C7	81
8283	C7	82
8284	C7	82
8285	C7	81
8286	C7	81
8287	C7	81
8288	C7	78
8289	C7	78
8290	C7	82
8291	C7	82
8292	C7	79
8293	C7	81
8294	C7	85
8295	C7	82
8296	C7	85
8297	C7	60
8298	C7	82
8299	C7	60
8300	C7	61
8301	C7	78
8302	C7	77
8303	C7	89
8304	C7	84
8305	C7	84
8306	C7	81
8307	C7	85
8308	C7	87
8309	C7	84
8310	C7	85
8311	C7	84
8312	C7	84
8313	A3	79
8314	C7	86
8315	C7	78
8316	C7	80
8317	C7	61
8318	C7	61
8319	C7	60
8320	C7	60
8321	C7	61
8322	C7	39
8323	C7	62
8324	C7	61
8325	C7	62
8326	C7	63
8327	C7	63
8328	C7	57
8329	C7	57
8330	C7	62
8331	C7	63
8332	C7	61
8333	C7	61
8334	C7	62
8335	C7	63
8336	C7	57
8337	C7	63
8338	C7	63
8339	C7	63
8340	C7	57
8341	C7	57
8342	C7	61
8343	C7	61
8344	C7	53
8345	C7	62
8346	C7	53
8347	C7	62
8348	C7	60
8349	C7	55
8350	C7	62
8351	C7	55
8352	C7	63
8353	A3	72
8354	C7	74
8355	C7	69
8356	C5	34
8357	C5	32
8358	C5	32
8359	C5	31
8360	C5	32
8361	C5	35
8362	C5	32
8363	C5	34
8364	C5	38
8365	C5	37
8366	C5	43
8367	C5	33
8368	C5	39
8369	A6	33
8370	C5	43
8371	C5	33
8372	C5	30
8373	C3	43
8374	C3	57
8375	A3	60
8376	C3	44
8377	C3	62
8378	C3	44
8379	C3	44
8380	C3	52
8381	C3	44
8382	A3	70
8383	C3	52
8384	C3	44
8385	C3	52
8386	C3	39
8387	C3	51
8388	C3	63
8389	C3	59
8390	C3	58
8391	C4	56
8392	C4	48
8393	C4	36
8394	C4	51
8395	C4	48
8396	C4	50
8397	C4	53
8398	C4	49
8399	C4	65
8400	C4	65
8401	C4	65
8402	A3	98
8403	A3	94
8404	C7	98
8405	C7	97
8406	C7	98
8407	C7	97
8408	C7	98
8409	C7	97
8410	C7	96
8411	C7	96
8412	C7	96
8413	C7	96
8414	C7	96
8415	C7	93
8416	C7	94
8417	C7	94
8418	A3	96
8419	C7	91
8420	C7	92
8421	C7	91
8422	C7	90
8423	C7	88
8424	C7	96
8425	C7	93
8426	C7	91
8427	C7	95
8428	C7	93
8429	C7	89
8430	C7	93
8431	C7	92
8432	C7	89
8433	C7	87
8434	C7	91
8435	C7	96
8436	C7	90
8437	C7	91
8438	C7	90
8439	C7	87
8440	C7	90
8441	C7	92
8442	C7	88
8443	C7	91
8444	C7	89
8445	C7	89
8446	C7	87
8447	C7	83
8448	C7	85
8449	C7	84
8450	C7	89
8451	C7	89
8452	C7	84
8453	C7	89
8454	C7	83
8455	A3	93
8456	C7	88
8457	C7	85
8458	C7	86
8459	C7	85
8460	C7	86
8461	C7	87
8462	C7	87
8463	C7	85
8464	C7	85
8465	C7	86
8466	C7	78
8467	C7	86
8468	C7	89
8469	C7	87
8470	C7	84
8471	C7	81
8472	C7	76
8473	C7	81
8474	C7	81
8475	C7	81
8476	C7	76
8477	C7	82
8478	C7	99
8479	C7	99
8480	C7	100
8481	C7	100
8482	C7	99
8483	C7	99
8484	C7	98
8485	C7	99
8486	C7	99
8487	C7	98
8488	C7	99
8489	C7	99
8490	C7	98
8491	C7	99
8492	C7	98
8493	C7	98
8494	C6	49
8495	C6	47
8496	A7	75
8497	C6	47
8498	C6	37
8499	C6	37
8500	C6	39
8501	A1	27
8502	C1	26
8503	C1	30
8504	C1	28
8505	C1	30
8506	C1	30
8507	C1	33
8508	C1	39
8509	C1	37
8510	C1	33
8511	C7	41
8512	C7	41
8513	C7	41
8514	C7	41
8515	C7	44
8516	C7	42
8517	C7	44
8518	C7	29
8519	C7	66
8520	C7	66
8521	C7	66
8522	C7	40
8523	C7	40
8524	C7	66
8525	C7	40
8526	C7	66
8527	C7	51
8528	C7	38
8529	C7	24
8530	C7	34
8531	C7	30
8532	C7	30
8533	C7	23
8534	A6	78
8535	C7	49
8536	C7	37
8537	C7	36
8538	C7	37
8539	C7	39
8540	C7	67
8541	C7	31
8542	C7	31
8543	C7	23
8544	C7	17
8545	C7	17
8546	C7	17
8547	C7	17
8548	C7	26
8549	C7	26
8550	C7	22
8551	C7	43
8552	C7	33
8553	C7	41
8554	C7	33
8555	C7	42
8556	C7	32
8557	C7	37
8558	C2	43
8559	C2	41
8560	C2	39
8561	C2	35
8562	C7	39
8563	C7	26
8564	C7	35
8565	C7	36
8566	C7	33
8567	C3	48
8568	C3	48
8569	C3	67
8570	C3	64
8571	C3	64
8572	C3	56
8573	C3	60
8574	C3	61
8575	C3	67
8576	C3	63
8577	C3	62
8578	C3	62
8579	C3	61
8580	C8	15
8581	A3	59
8582	C3	73
8583	C3	72
8584	C3	70
8585	C3	70
8586	A8	61
8587	C3	75
8588	A2	87
8589	C2	99
8590	C2	95
8591	C2	98
8592	C7	29
8593	C8	5
8594	C8	15
8595	C8	12
8596	C8	12
8597	C8	12
8598	C8	12
8599	C8	12
8600	C8	12
8601	C3	96
8602	C3	96
8603	C3	96
8604	C3	97
8605	C3	96
8606	C3	96
8607	C3	96
8608	C8	44
8609	C8	36
8610	C8	33
8611	C8	33
8612	C8	24
8613	C8	41
8614	C8	38
8615	C8	33
8616	C8	33
8617	C8	35
8618	C8	35
8619	C8	38
8620	C8	35
8621	C3	82
8622	C3	83
8623	C3	82
8624	C3	83
8625	C3	83
8626	C3	82
8627	C3	82
8628	C3	83
8629	C1	7
8630	C3	83
8631	C8	71
8632	C8	71
8633	C8	67
8634	C8	71
8635	C8	71
8636	C8	49
8637	C8	70
8638	C8	73
8639	C8	70
8640	C8	65
8641	C8	74
8642	C8	74
8643	C8	85
8644	C8	72
8645	C8	72
8646	C8	68
8647	C8	72
8648	A9	86
8649	C8	72
8650	C8	72
8651	C8	72
8652	C8	66
8653	C8	73
8654	C8	65
8655	C8	69
8656	C8	68
8657	C8	68
8658	C8	68
8659	C8	61
8660	C8	68
8661	C8	65
8662	C8	61
8663	C8	57
8664	C8	65
8665	C8	63
8666	C8	66
8667	C8	65
8668	C8	62
8669	C8	75
8670	C8	62
8671	C8	65
8672	C8	63
8673	C8	57
8674	C8	65
8675	C8	65
8676	C8	66
8677	C8	66
8678	C8	66
8679	C4	52
8680	C8	66
8681	C8	66
8682	C8	66
8683	C8	52
8684	C8	62
8685	C8	83
8686	C8	70
8687	C8	56
8688	C8	61
8689	C8	60
8690	C8	59
8691	C8	67
8692	C8	57
8693	C8	57
8694	C8	64
8695	C8	61
8696	C8	70
8697	C8	66
8698	C8	65
8699	C8	64
8700	C8	55
8701	C8	65
8702	C8	64
8703	C8	67
8704	C8	82
8705	C8	64
8706	C8	64
8707	C8	64
8708	C8	62
8709	C8	61
8710	C8	64
8711	C8	56
8712	C8	62
8713	C8	60
8714	C8	70
8715	C8	61
8716	C8	61
8717	C8	60
8718	C8	63
8719	C8	59
8720	C8	70
8721	C8	63
8722	C8	63
8723	C8	57
8724	C8	64
8725	C8	64
8726	C8	58
8727	C8	43
8728	C8	60
8729	C8	61
8730	C8	51
8731	C8	51
8732	C8	51
8733	C8	59
8734	C8	62
8735	C8	62
8736	C8	62
8737	C8	62
8738	C8	63
8739	C8	62
8740	C8	61
8741	C8	55
8742	C8	63
8743	C8	61
8744	C8	57
8745	C8	61
8746	C8	72
8747	C8	58
8748	C8	70
8749	C8	70
8750	C8	60
8751	C8	71
8752	C8	58
8753	C8	63
8754	C8	73
8755	C8	63
8756	C8	76
8757	C8	58
8758	A9	80
8759	C8	63
8760	C8	65
8761	C8	73
8762	C8	57
8763	C8	61
8764	C8	60
8765	C8	62
8766	C8	61
8767	C8	62
8768	C8	62
8769	C8	58
8770	C8	58
8771	C8	53
8772	C8	70
8773	C8	68
8774	C8	60
8775	C8	58
8776	C8	64
8777	C8	64
8778	C8	72
8779	C8	87
8780	C8	72
8781	C8	76
8782	C8	68
8783	C8	69
8784	C8	68
8785	C8	72
8786	C8	74
8787	C8	72
8788	C8	71
8789	C8	72
8790	C8	77
8791	C8	72
8792	C8	66
8793	C8	68
8794	C8	59
8795	C8	68
8796	C8	59
8797	C8	68
8798	C8	69
8799	C8	68
8800	C8	75
8801	C8	77
8802	C8	77
8803	C8	78
8804	C8	75
8805	C8	75
8806	C8	78
8807	C8	69
8808	C8	70
8809	C8	48
8810	C8	48
8811	C8	48
8812	C8	48
8813	C8	57
8814	C8	57
8815	C7	3
8816	C7	3
8817	C7	3
8818	C7	3
8819	C7	3
8820	C7	1
8821	C7	3
8822	C7	3
8823	C7	1
8824	C7	1
8825	C7	2
8826	C8	46
8827	C8	46
8828	C8	52
8829	C2	53
8830	C2	65
8831	C2	65
8832	C2	53
8833	C2	65
8834	C2	68
8835	C2	68
8836	C2	68
8837	C4	14
8838	C4	12
8839	C4	12
8840	C4	10
8841	C4	19
8842	C4	12
8843	C4	9
8844	C4	14
8845	C4	16
8846	C4	14
8847	C4	12
8848	C4	14
8849	C4	16
8850	C9	100
8851	C4	40
8852	C4	40
8853	C4	40
8854	C4	44
8855	C4	44
8856	C4	45
8857	C4	46
8858	C4	44
8859	C4	43
8860	C4	46
8861	C4	44
8862	C1	82
8863	C8	17
